0,1,2,3,4,5,6,7,8,9,10,11,12,Emotion,Gender
3.2033351435451602,13.795781539911417,-19.908136568022602,23.113570582957546,-41.785224492963344,5.834210205138134,-52.92407636176527,-2.088703474663248,-14.617876153525025,4.936264252485188,-15.795315121065395,11.496223482924712,-4.460715658345857,Anger,Male
3.4464737400442984,23.732634612146292,-30.598307006565715,4.3888277395673265,-28.666845916971027,13.383600361734738,-52.96810229697195,4.408833221963664,2.8141729636213784,-10.741522955291394,-14.331456117778322,11.751246347224098,-8.396209355541394,Anger,Male
3.476206473228517,17.94995087434381,-30.643701878598726,4.392289555631752,-35.73925458433074,-8.915931712558798,-46.32460583712416,6.564548578142791,-7.061852882873044,-16.553248425331567,-16.93879191555904,8.475675690552912,-20.742700278525007,Anger,Male
3.5580891565379074,18.276150115413753,-20.34662021948325,-1.5839711336669946,-30.147299237107294,0.9634943287827914,-54.36128351160952,-9.811368944322574,-10.147195099479415,-11.144327260494077,-1.3069356853687448,7.505638666105078,0.5727079034817699,Anger,Male
3.7643455348137116,18.764859488231394,-24.920929373848864,1.2655848274506611,-34.81486420125062,-3.281257197072343,-50.5144743707551,-1.1959239499144434,-6.026913471495011,-8.75120987401619,-12.911232741283943,8.015905011957951,-6.634611279796708,Anger,Male
3.4202370771646797,16.03974533154376,-24.30174036335097,14.423082596275842,-48.89340036468624,1.6992801232003838,-48.13699659342489,-0.7957932245195691,-14.705556077978365,1.7581724402743077,-14.148338387457667,8.321745344246073,-6.977726095503282,Anger,Male
4.160221875466948,23.926486997774802,-32.11185596342978,-6.419823237550189,-29.39810486800232,-14.93022231209347,-49.197443478856435,6.5713954294327745,-11.548940201491305,-26.215573145097668,0.47462138217827765,0.6578936825647652,-32.66868024133197,Anger,Male
4.133878794392398,10.523919210916205,-20.561396315646306,4.15323608935179,-47.02418821591537,-7.2540163384138125,-56.89680612577267,-8.53416203867353,-18.031496087410883,-12.590936828020109,-9.262988753579586,-8.174126568396261,-8.153703052312359,Anger,Male
3.4123039679128797,22.334305619282322,-25.61211406039637,4.208861674704334,-34.729489021178864,11.30755857678853,-55.57666561289157,11.790414179618272,3.106246395998658,-9.096818368674743,-6.635152918793538,6.1751101005210565,-14.1332963366468,Anger,Male
4.136064094022036,19.57116656362317,-24.35796907167469,7.392111611095465,-38.54920505389383,-6.339811200104168,-48.02722684679357,-2.4319880671614214,-1.7219112406553942,-8.23454370887075,-0.6920231035406832,-5.123837576676219,-6.728624659168635,Anger,Male
2.5238482772129056,23.120518676611592,-19.573883221228233,11.913590544156055,-12.027909230644774,-4.327988972176097,-63.98567851921088,-19.06097908113444,3.2896283023905015,-5.943319760346958,-4.417081180336958,4.009872171510025,-12.390150755073682,Anger,Male
3.2957653348964993,13.758650465099288,-22.991045325352413,17.143625579822274,-43.985399870903,0.956191849698671,-50.361359313387815,-4.921673681621893,-6.039725472729244,-4.841107929455879,-12.540481399131595,5.8397769685936884,-5.198188407997103,Anger,Male
3.780676254087634,20.140436542361076,-19.628822438873666,9.770947375870866,-45.00443886767548,1.845846194470949,-45.87323785597256,-0.9735379619017667,-4.018424801600453,-6.461255795246008,-19.672501877774337,11.967292996117926,4.135261155882312,Anger,Male
4.036038505352916,14.583086358154521,-22.842076026724204,10.124193160835478,-30.808136796831484,-2.6218887774803057,-54.34309572019102,-2.9563922412791714,-3.815514649772596,-3.6677727070050947,-4.456290682641503,-3.0076338548962296,-8.595150509895962,Anger,Male
3.8701479612636462,19.428400555974825,-22.819877227645932,9.821372701196523,-18.796994117425147,-6.409638461271043,-57.0453368227985,-4.180957209581758,-6.916951485669652,-14.285118169911826,-2.03246480942246,0.2521026458943464,-5.7192785117975955,Anger,Male
2.1254305937655316,16.614713206433734,-15.082024562619623,28.237631895443087,-44.39745707091319,8.51789952077777,-49.09092602378812,-11.196149568199234,-11.053705475505863,-6.222609973895565,-8.903485133519874,3.9062778654151957,-0.37982481486658637,Disgust,Male
1.819894364740859,26.640185266765897,-22.743357180455785,6.312316400765637,-32.93113059813853,14.089697906584433,-48.70857015919083,-2.2836359212201573,3.3462096915515036,-13.922606587328158,-5.086128034863839,7.62250523897813,-8.408059691518654,Disgust,Male
1.7070047478900074,27.78732538828476,-17.62123723007923,-0.7398181521599321,-21.02674222158329,-3.0535154837361564,-43.72683091292915,3.355119262900205,5.547394336394383,-26.467464659242673,-2.40509465602406,9.163584529351452,-8.554408236855648,Disgust,Male
1.39916021144803,17.629225912050394,-12.809177283529399,32.36787136392821,-30.09706054429399,3.69208147668938,-58.01214188177244,-11.157467897811745,1.9833897439671468,-8.56259906251618,-19.31517738420505,-4.384093389996499,-7.247322163771093,Disgust,Male
2.105937263327084,21.782980152921162,-11.465127855876224,19.784397885197013,-57.62417429970855,12.173443286348409,-40.984154741363255,-8.07677988978845,6.412812443355962,-15.218979217661781,-16.258225709308956,14.830883482079926,0.0017630131493725318,Disgust,Male
1.6184742630841844,16.704736812057615,-16.064242862605003,16.077312395819177,-33.45149346426393,6.553955523029201,-51.64470069504231,-7.960073465915456,13.422242627254029,-14.178604840320137,-3.5393454713064414,8.531540902599703,-7.489476212618343,Disgust,Male
1.5473084549993277,19.956942849183363,-9.930773120008382,20.14134505553974,-38.85636090615468,10.722540845248213,-40.67293833142595,-24.019181868973778,5.33340049649233,-22.101715836928054,-8.17266645385977,-3.5018065387105604,6.831246678842621,Disgust,Male
2.157850943265376,29.539275112710026,-20.98365145998711,3.8656127679346204,-27.260411157926722,-3.9194104887470833,-34.101017170739134,-5.462485326579771,13.883255345246976,-19.817678192544985,-3.495952150116974,6.129075028797773,-4.090386105874433,Disgust,Male
2.321551004134415,17.877178709601818,-20.141642642060265,20.830652290367386,-38.0752929969718,16.706828534609414,-54.40404279203468,0.5238380030184847,-6.467671624159062,0.1838382158558227,-5.35024497561486,2.455633662837524,-6.627193774442187,Disgust,Male
2.52517198132744,24.539088979373034,-21.088179423918582,18.213134473708056,-24.582247148045955,-0.3159373897374133,-46.73205099514208,-14.076537917275559,-2.8906024259229612,-11.182774719161202,5.8269264942401575,-2.1861103701117357,5.069699608599074,Disgust,Male
1.6038038613371117,26.489684818802775,-24.107352701890896,10.422791122124295,-26.510763025094093,5.590172294798796,-46.58216506876087,3.7014000701909673,0.8744314342383861,-9.622385853439667,-4.424430439148004,2.4770812675926734,0.2790672158291346,Disgust,Male
2.5461235833567564,24.03181429863285,-19.47508650643724,18.94520013500298,-48.27679441329298,6.387387859872237,-50.194586734823595,-2.8182277292536995,3.841956350073909,-1.5934184588300113,-2.410688097543323,-3.569784688080211,2.7269292684006694,Disgust,Male
2.4537507274343504,19.73219026245266,-16.825774223207763,23.5148994422197,-48.709981068153695,18.66582622371769,-45.712147720301445,-8.188248851397056,-0.006235749522637355,-5.406605574198526,-12.557555235755032,11.218629499333371,2.8375161330594216,Disgust,Male
2.584007716575849,22.73539211193182,-19.791367363652725,12.762081472628894,-39.39335243555938,2.540440241309985,-36.24668911116608,-3.2509819533852133,-4.661692357018907,-9.915564458733387,-3.304890496957207,-6.344058871800383,7.900133603130929,Disgust,Male
2.6563586242041914,20.22861219181047,-19.66995868008592,20.393229270658917,-42.98277669880644,14.300833780658817,-50.325606031437204,-0.8230301654965344,-3.94353646270818,-6.443689971606385,-4.425224470831349,3.1318276519335844,-3.988472852979031,Disgust,Male
3.4017420268064926,16.150091761567886,-15.102779932065173,14.495013499210108,-55.85945768710518,-8.769567829044359,-57.892762602309055,-10.969973324455854,-20.307492143919944,-17.801477801849536,-29.84652956892649,9.088086388937565,-11.301359724882717,Fear,Male
3.069236065130637,19.582019654552983,-17.55069133146311,-2.3339286417423386,-48.98654320413255,-2.002747845620709,-61.39111057508768,-15.965311985541758,-13.372927588661954,-21.312664688451267,-22.4434166426078,7.507364160876103,-13.643622358004844,Fear,Male
2.663303559049878,21.15205661218527,-20.084581947001958,0.3988130520082,-46.93885904175254,1.2032401892919613,-62.971419784868516,-5.3881513420231455,-12.84838353484794,-22.97535100627791,-29.713681365735535,8.42787510334372,-23.24788219727841,Fear,Male
3.2877775404523732,14.523892620910754,-17.97947107234818,8.801155136259737,-58.8016728969406,3.074487768546828,-67.52223316151928,-4.939578569676764,-24.603944517338416,-22.87214908402615,-20.3637859424962,6.8501897403588785,-34.71915758653808,Fear,Male
3.5053632408215822,16.651018716015955,-22.45236065092081,5.542821901093157,-45.664196343621946,-7.474141244399559,-63.83876047173123,-2.4751141962903254,-20.549267657792814,-23.046277899266798,-22.176174408560463,-11.621415556313828,-17.758191683223266,Fear,Male
2.529860026443736,14.187867070976365,-12.775929162297066,6.745072985219209,-46.909944801065336,7.398279802737823,-48.611607454953024,-8.039372685297097,-16.326002394642412,-1.56464380141991,-11.1360438388754,4.895103347363474,-3.499806589971399,Fear,Male
2.90498261338016,13.325898971131382,-15.074135448414564,8.378003505559874,-40.93076103560261,3.828029671003482,-66.11353503758926,-9.743635144625342,-13.026420068075206,-5.015957264083881,-13.273621455403067,5.976657203527225,-15.592185286035686,Fear,Male
2.835743495205589,11.405791223799241,-17.139915868221063,15.565955650064351,-51.29266058727111,3.547738894874341,-59.19601732430193,-1.1330001120020272,-26.093747909231666,1.3520565395387585,-14.42023461990664,4.251213932658582,-14.995097883632646,Fear,Male
3.196916710982949,20.176362840489755,-20.360957871343988,3.3613035152989243,-51.19215965645001,1.932612860284903,-54.063765018137545,-7.733562175128977,-21.95428218302802,-0.8964783587852089,-23.557667165925817,10.831262839893665,-10.461327069618136,Fear,Male
3.785517096200984,22.33700634272922,-22.001873850512567,-1.1130476125485957,-32.61285730817142,-15.743731148957497,-69.86750500776328,-18.323239302097296,-27.541223752187623,-16.766486806232514,-9.277280567474353,0.020869868215341647,-16.413739221006473,Fear,Male
3.1289239222848892,16.627138302987607,-28.3298462446141,11.21947084271559,-47.330803438135646,8.01969251389642,-49.273651097454724,-1.4757969478092756,-14.251630716832716,7.7471708652238185,-13.345280026162621,7.895410788272102,-11.309975084895452,Fear,Male
3.0072520775834093,16.222052681179093,-21.2127396797076,12.464314749028867,-32.87378481904904,8.217172599193635,-53.29907020031005,-4.446687508250202,-10.608295921846114,-5.41358128357037,-12.382525211733345,4.571153545915758,-13.311510090671849,Fear,Male
3.15571034854092,17.183132863045195,-16.935423880236097,2.432365167189677,-34.0019397544879,10.644234073337968,-72.26575684672756,-6.9518113158114705,-7.382908993228879,-13.933036236378987,-9.18792828314934,8.030331980902579,-4.867340503090226,Fear,Male
3.9198634537091954,20.483581979193893,-22.14088191173109,1.9687959678490707,-44.59745547785377,8.935950993418313,-61.284680475980345,-3.023334479457986,-2.1753228310009005,-15.739234492506537,-21.274491370526917,4.518447475418503,-6.206706460040556,Fear,Male
3.8298330417524062,17.23605643555702,-22.015001893009497,10.45474228861489,-43.729954391558024,-3.1465321877473844,-59.491691196895424,-10.19137394046898,-22.352307249756727,-7.634747916177282,-17.18172142485749,-12.706533764384973,-7.28962705378434,Fear,Male
3.487063077033297,20.299865502696758,-21.878854322810444,-2.3628386692051078,-35.472969834386355,0.776930725709919,-62.548437844201096,-0.7182087297809906,-21.2385487326864,-9.91804856978904,-12.836289520956472,-8.779671948690247,-4.52000379610679,Happiness,Male
3.527895126227867,21.855810676500184,-31.18379420228107,-10.174590546418848,-31.658038579138417,-4.315109176737621,-69.16299071663806,-8.17576297524508,-15.558851270416486,-21.758396609389703,-18.150182656423457,1.5114787223872326,-25.596110954330562,Happiness,Male
2.909299355960003,25.18000375535737,-22.39063476080104,-5.675420763350491,-23.572367294268044,-0.8092901377763515,-55.61618181628394,7.9755349406055975,-8.498245657026404,-15.259799195840637,-12.149440265350577,-1.2299171457316869,-12.658448730599858,Happiness,Male
3.4901359315959577,17.317211434431183,-20.29458720044914,9.51377078778938,-44.123439740184466,1.5139080838205403,-46.99235769561327,-0.28713598455032213,-25.802940141069854,-8.283987069105077,-15.490713572182132,-0.6221270764174571,-2.892722966077094,Happiness,Male
3.8693176187320253,16.292162415213866,-18.0102836903447,7.307403267737647,-35.46723467282775,9.469626688046624,-76.33687743237077,-2.0177390127529957,-21.327985735916986,-4.170888943639412,-14.862194015798845,4.5982348132385855,-21.098052955606395,Happiness,Male
4.009139010421983,21.552013916521034,-25.05305388751719,1.68728769196014,-31.384934044473052,-11.760490421790145,-52.439386136035104,3.6220051758053535,-11.804673768624884,-16.79646748541886,-8.092734734462942,-2.027676102864981,-8.358858557550224,Happiness,Male
4.038253615472173,17.37995363018202,-19.576846523333735,3.971017700998839,-34.832385897441874,-8.676049885418484,-53.15049372302163,-4.408238995573932,-16.376466225224263,-15.772973459386613,-8.724978625720428,5.202368541296439,-4.162520630655,Happiness,Male
4.148721274367009,15.702860158161267,-20.578466113213857,-2.367016562761459,-35.112743896698916,-8.834520808494657,-45.527344734215276,-4.577668108188876,-22.892669960730164,-10.236772662250422,-3.2075471391008197,2.5687469215601992,-1.924187580604603,Happiness,Male
