0,1,2,3,4,5,6,7,8,9,10,11,12,Emotion,Gender
1.220227744578856,-6.2880207943451625,-23.058824448047503,-42.42622624981193,-32.40513939625182,-2.121633003001485,-32.40946866696158,-19.62828229941601,-12.538443378519307,-8.152727284042111,8.03878364285545,9.805581414934942,-8.588909049738442,Anger,Male
-0.9772032409319379,-4.524827086263982,-8.21473238845598,-29.952360360671072,-8.692125788517371,-8.75083280825544,-22.322727310595518,-14.788581152288542,-4.2596845799582015,-10.710335696660177,-10.794590040512926,-6.866066345938162,-7.855453942297604,Disgust,Male
0.0545790576661506,-3.6404802380518233,-8.949626506902824,-38.28210313223829,-26.989142521084194,-16.127692326289424,-31.411541721158695,-17.40072565014678,-23.480957684647148,-4.422475344257002,-20.79620336398442,-9.274272249426245,-12.435062779996386,Fear,Male
-0.6661311167686707,-4.405894069989615,-1.3851259027541916,-29.71935805796667,-15.141409688090015,0.2502213612516772,-31.969870006085028,-16.251580775029844,-9.591181028598696,-11.89790597487744,-3.236711141110381,-10.320901575757784,-0.4894214373728359,Happiness,Male
-2.1827393783730082,-4.27815106511372,-1.5582678696829135,-21.337291210943125,-21.234993261694772,-10.585688280709588,-17.260342327088555,-23.917076097827106,-15.028335895934067,-1.6025566946916523,-13.839701771814203,-1.7072348224147755,-11.335031519749682,Neutral,Male
-0.0008054493468024088,-10.989288511691607,2.9508464491618054,-26.903038252956907,-21.060393127928585,-3.9288455305542924,-18.99470858171602,-14.428915950915385,-15.628900785008446,-11.90225977733235,-17.295257743041383,-5.997962385663028,-8.177696567314063,Surprise,Male
-1.9908969117251005,-6.91304732803753,9.682936949197124,-10.382754205113654,-20.40843257098707,-0.8015299642751652,-29.180930758390026,-27.53401172712192,-13.874220889120986,4.045230434994044,-14.889955338751063,12.393158295057633,-10.990588452372505,Sadness,Male
0.07523176971211397,-8.056911661179042,-18.600839758188776,-37.993389862960015,-27.008736309076223,-5.743839867293502,-29.992018055527883,-4.97418803426557,-13.780329977031005,-9.141674003491604,-16.090048932533115,13.823741771065489,0.337676166563295,Anger,Male
-0.3971819520178563,-6.7404804274540675,3.093984380341729,-20.47691809735718,-14.900799797645458,-1.1303450125428844,-10.81352679301994,10.269905135670248,1.8890935685396724,-15.429526196055855,-4.865035106076122,9.871846863317327,8.831151372019898,Disgust,Male
0.15660523527564738,-8.452686922160028,-2.6494562434784052,-39.01217084673616,-35.25875730977545,-12.807308826672255,-26.549858902277737,-23.641671069270696,-24.172780896235796,-3.3547897031845846,-29.422426439115853,1.0765079232483492,0.04629153501284813,Fear,Male
-0.5582405613266036,-2.5117515494352776,7.535437431017372,-29.960025984886357,-22.416319669663615,3.1607545027249744,-12.988153142958598,-6.194954954364143,-14.517076764735167,-18.23094732802236,-1.3575425835750283,-1.8080779880043218,9.233129992854076,Happiness,Male
-1.4755624766770032,-4.663267483822388,-0.6815323888737514,-27.842322171279342,-26.165257393626838,-10.550026537006357,-18.299952524975264,-17.417807427862723,-21.455544741670085,-10.611659861904448,-21.8211506676683,-0.333261861035971,6.594404165389711,Neutral,Male
-0.12924881176960037,-3.413307407343194,-0.22609720186860435,-26.921096460669514,-20.14093268113376,6.605009917185568,-8.010596100436409,-0.93055988451585,-14.404535375934966,-8.186995924487226,-6.027968149884632,3.188948182042457,5.975892149335822,Surprise,Male
-1.3959662558716692,-8.503237773856835,9.136791764791758,-7.64405328185763,-26.747073640788486,-2.632381042017691,-35.46004663347505,-31.212634262226114,-22.484382625056245,4.857338857316722,-30.87242996895956,8.525292869378099,-11.313264834712605,Sadness,Male
0.8796258990805763,-11.94609397101098,-19.28074154665286,-33.89012549726838,-19.86303571631489,-13.10263392035689,-48.68867273634559,-21.06580184069089,-13.529343760536243,2.50541947930802,-10.51967338673336,14.913088928255613,-5.351528425831527,Anger,Male
-0.05152796510355464,-13.432665832688704,6.327668126306626,-7.830567017279494,-2.311916529219161,-2.50947154802161,-41.85502796486801,-14.860098286565737,0.18109148616889473,-8.026114071748493,1.604175981485036,10.442103958623607,12.474154627837885,Disgust,Male
-0.09162739337923316,-11.271233638557064,-2.46428976360425,-23.843381973991995,-20.35372602888301,-20.678591643843514,-36.435160661881085,-37.29450670368959,-22.552485612287207,-0.7307777223210833,-26.822560414507947,-8.534984506285717,-4.677501116727762,Fear,Male
-0.5566290170159104,-7.7782443716035665,5.139728870487537,-18.937066208491228,-18.785800002065564,-12.981252284172912,-29.26915249886112,-17.009159363710136,-16.295281762069305,-6.972739091767993,-3.359286724631449,-2.3389561257170532,2.0298906195294544,Happiness,Male
-1.3400384574945257,-11.935591248383677,0.6581140317210986,-14.289114249701322,-9.884242079588287,-15.726102740757732,-27.883481935674556,-34.58405860811935,-25.886516855954387,-8.989593914818972,-14.7035020753619,10.725274225705176,8.850376075727914,Neutral,Male
0.29422219191114557,-10.646258243287843,-0.22580652813215185,-11.08641644561218,-3.741171054306587,-20.071883021628526,-43.30349552241114,-9.186116966193843,-2.658534215414645,2.581263129790505,-2.9473535407541407,0.9504835323852474,3.4898855106203324,Surprise,Male
-1.8034952232075132,-4.948228654178762,7.870794383631905,-9.950413543252308,-13.327915839440127,-11.255885153681621,-27.508774910445876,-46.51080528846234,-26.37442646548395,6.646926805118664,-16.96974519377627,6.07677457278513,-2.5793787320461314,Sadness,Male
1.2352981416097815,-8.145031981491762,-19.229149801331456,-39.73588339046183,-26.317155927615943,-1.5222858123187515,-41.390180061063184,-24.343382123929423,-13.720270782801409,5.8232955011140985,-1.8773887414481736,8.31478044362042,-0.5305722828712065,Anger,Male
-0.44414607675366957,-2.319778143950039,-4.250624290949687,-27.94438856094075,-0.32597175700880276,-2.419712567944463,-22.554105610345548,-4.668484199123699,-2.4241041713580778,-2.4923110725036897,1.0053803487946211,3.3649820921838574,-3.419970619039617,Disgust,Male
